Recebimentos;;;;;;;;;
Tipo;FormaPagamento;Pagamento;Crédito;Valor;ValorLiquido;Pedido;Colaborador;Id Caixa;Unidade
Recebimento - Vendas;Cartão de Débito Visa;15/06/2022 15:41:41;17/06/2022;R$ 9,00;R$ 8,84;153558;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;15/06/2022 15:36:52;17/06/2022;R$ 20,00;R$ 19,55;153556;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;15/06/2022 15:34:53;17/06/2022;R$ 8,00;R$ 7,86;153555;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;15/06/2022 15:33:23;17/06/2022;R$ 14,00;R$ 13,76;153554;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;15/06/2022 15:29:14;17/06/2022;R$ 13,00;R$ 12,71;153553;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;15/06/2022 15:22:48;17/06/2022;R$ 38,50;R$ 37,85;153551;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Elo;15/06/2022 15:13:00;15/06/2022;R$ 31,00;R$ 30,26;153550;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;15/06/2022 15:11:31;17/06/2022;R$ 32,00;R$ 31,28;153549;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;15/06/2022 15:08:36;17/06/2022;R$ 51,00;R$ 50,14;153547;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;15/06/2022 15:06:14;17/06/2022;R$ 16,00;R$ 15,73;153546;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;15/06/2022 15:04:37;17/06/2022;R$ 22,00;R$ 21,51;153545;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;15/06/2022 15:01:19;15/06/2022;R$ 17,50;R$ 17,50;153544;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;15/06/2022 15:00:08;17/06/2022;R$ 18,00;R$ 17,69;153543;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;15/06/2022 14:57:04;15/06/2022;R$ 12,00;R$ 12,00;153542;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;15/06/2022 14:52:25;17/06/2022;R$ 18,00;R$ 17,69;153541;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;15/06/2022 14:48:28;15/06/2022;R$ 20,00;R$ 20,00;153540;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Elo;15/06/2022 14:39:53;15/06/2022;R$ 4,00;R$ 3,90;153539;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;15/06/2022 14:29:43;15/06/2022;R$ 18,00;R$ 18,00;153538;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;15/06/2022 14:28:54;17/06/2022;R$ 12,00;R$ 11,79;153537;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;15/06/2022 14:22:36;17/06/2022;R$ 14,00;R$ 13,76;153535;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;15/06/2022 14:19:37;15/06/2022;R$ 20,00;R$ 20,00;153534;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;15/06/2022 14:18:41;15/06/2022;R$ 26,00;R$ 26,00;153533;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;15/06/2022 14:01:47;17/06/2022;R$ 24,00;R$ 23,59;153530;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;15/06/2022 14:00:50;17/06/2022;R$ 36,00;R$ 35,20;153529;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;15/06/2022 13:49:22;17/06/2022;R$ 32,00;R$ 31,46;153528;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;15/06/2022 13:37:30;17/06/2022;R$ 18,00;R$ 17,69;153526;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Elo;15/06/2022 13:30:29;15/06/2022;R$ 10,00;R$ 9,76;153525;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Pagamento Instantâneo (PIX) Outros;15/06/2022 13:30:10;15/06/2022;R$ 6,00;R$ 6,00;153524;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;15/06/2022 13:28:12;15/06/2022;R$ 29,00;R$ 29,00;153523;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;15/06/2022 13:27:00;17/06/2022;R$ 8,00;R$ 7,82;153522;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;15/06/2022 13:25:56;17/06/2022;R$ 15,00;R$ 14,74;153521;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;15/06/2022 13:25:00;17/06/2022;R$ 12,00;R$ 11,79;153520;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;15/06/2022 13:24:08;17/06/2022;R$ 10,00;R$ 9,83;153519;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;15/06/2022 13:15:23;17/06/2022;R$ 28,00;R$ 27,52;153518;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;15/06/2022 13:11:09;17/06/2022;R$ 24,00;R$ 23,46;153516;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;15/06/2022 13:09:35;17/06/2022;R$ 12,00;R$ 11,79;153515;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;15/06/2022 13:00:09;17/06/2022;R$ 31,50;R$ 30,80;153514;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Elo;15/06/2022 12:36:09;15/06/2022;R$ 18,00;R$ 17,57;153513;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;15/06/2022 12:13:14;17/06/2022;R$ 24,00;R$ 23,59;153512;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;15/06/2022 12:05:19;17/06/2022;R$ 20,00;R$ 19,55;153511;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;15/06/2022 11:59:44;17/06/2022;R$ 10,00;R$ 9,83;153510;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;15/06/2022 11:56:22;30/06/2022;R$ 28,29;R$ 24,89;153509;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;15/06/2022 11:55:06;30/06/2022;R$ 31,29;R$ 27,53;153508;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;15/06/2022 11:54:15;30/06/2022;R$ 58,99;R$ 51,91;153507;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;15/06/2022 11:53:33;30/06/2022;R$ 55,49;R$ 48,83;153506;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;15/06/2022 11:52:34;30/06/2022;R$ 63,49;R$ 55,87;153505;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;15/06/2022 11:49:37;30/06/2022;R$ 26,79;R$ 23,57;153504;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;15/06/2022 11:48:26;30/06/2022;R$ 25,99;R$ 22,87;153503;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;15/06/2022 11:46:36;30/06/2022;R$ 42,79;R$ 37,65;153502;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;15/06/2022 11:45:22;30/06/2022;R$ 55,99;R$ 49,27;153501;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;15/06/2022 11:44:41;30/06/2022;R$ 37,99;R$ 33,43;153500;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;15/06/2022 11:43:25;30/06/2022;R$ 39,99;R$ 35,19;153499;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;15/06/2022 11:42:42;30/06/2022;R$ 17,99;R$ 15,83;153498;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Elo;15/06/2022 11:41:19;15/06/2022;R$ 39,50;R$ 38,56;153497;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;15/06/2022 11:38:02;30/06/2022;R$ 43,99;R$ 38,71;153495;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;15/06/2022 11:31:28;30/06/2022;R$ 39,99;R$ 35,19;153494;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;15/06/2022 11:30:15;30/06/2022;R$ 59,99;R$ 52,79;153493;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;15/06/2022 11:20:15;17/06/2022;R$ 24,00;R$ 23,59;153492;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;15/06/2022 11:14:48;17/06/2022;R$ 40,00;R$ 39,32;153491;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;15/06/2022 11:14:38;15/06/2022;R$ 2,00;R$ 2,00;153491;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;15/06/2022 11:13:35;30/06/2022;R$ 31,99;R$ 28,15;153489;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;15/06/2022 11:09:00;17/06/2022;R$ 8,00;R$ 7,86;153488;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;15/06/2022 11:07:47;30/06/2022;R$ 14,99;R$ 13,19;153487;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;15/06/2022 10:52:59;15/06/2022;R$ 30,00;R$ 30,00;153485;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;15/06/2022 10:48:19;17/06/2022;R$ 7,00;R$ 6,84;153484;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;15/06/2022 10:46:17;15/06/2022;R$ 18,50;R$ 18,50;153483;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;15/06/2022 10:39:46;17/06/2022;R$ 22,00;R$ 21,63;153482;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;15/06/2022 10:34:33;15/06/2022;R$ 35,50;R$ 35,50;153481;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;15/06/2022 10:32:23;15/06/2022;R$ 50,00;R$ 50,00;153480;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;15/06/2022 10:29:29;17/06/2022;R$ 7,00;R$ 6,84;153479;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;15/06/2022 10:28:57;17/06/2022;R$ 10,00;R$ 9,77;153478;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;15/06/2022 10:19:10;17/06/2022;R$ 10,00;R$ 9,83;153477;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;15/06/2022 10:09:01;17/06/2022;R$ 38,00;R$ 37,36;153476;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;15/06/2022 10:07:57;17/06/2022;R$ 14,00;R$ 13,68;153475;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;15/06/2022 10:00:06;15/06/2022;R$ 22,00;R$ 22,00;153474;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;15/06/2022 09:54:37;17/06/2022;R$ 36,00;R$ 35,20;153473;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Elo;15/06/2022 09:53:09;15/06/2022;R$ 19,00;R$ 18,55;153472;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;15/06/2022 09:49:54;17/06/2022;R$ 22,00;R$ 21,63;153471;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;15/06/2022 09:46:43;15/06/2022;R$ 12,00;R$ 12,00;153470;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;15/06/2022 09:42:13;17/06/2022;R$ 15,00;R$ 14,74;153467;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Pagamento Instantâneo (PIX) Outros;15/06/2022 09:35:31;15/06/2022;R$ 40,00;R$ 40,00;153469;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;15/06/2022 09:28:11;15/06/2022;R$ 15,00;R$ 15,00;153468;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;15/06/2022 09:19:00;15/06/2022;R$ 12,00;R$ 12,00;153466;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;15/06/2022 09:18:38;17/06/2022;R$ 43,50;R$ 42,76;153465;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;15/06/2022 09:14:26;15/06/2022;R$ 7,00;R$ 7,00;153464;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;15/06/2022 09:14:06;17/06/2022;R$ 27,00;R$ 26,40;153463;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;15/06/2022 09:11:13;15/06/2022;R$ 22,00;R$ 22,00;153462;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;15/06/2022 09:09:53;17/06/2022;R$ 18,00;R$ 17,60;153461;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Pagamento Instantâneo (PIX) Outros;15/06/2022 09:07:53;15/06/2022;R$ 12,00;R$ 12,00;153460;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Elo;15/06/2022 09:04:05;15/06/2022;R$ 9,50;R$ 9,27;153459;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;15/06/2022 09:00:31;17/06/2022;R$ 64,00;R$ 62,92;153458;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Vale Refeição Outros;15/06/2022 08:54:38;17/06/2022;R$ 16,50;R$ 16,00;153457;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;15/06/2022 08:43:45;17/06/2022;R$ 58,00;R$ 57,02;153456;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;15/06/2022 08:38:49;15/06/2022;R$ 6,00;R$ 6,00;153455;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;15/06/2022 08:13:08;15/06/2022;R$ 15,00;R$ 15,00;153454;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;15/06/2022 08:02:20;17/06/2022;R$ 11,00;R$ 10,81;153453;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;15/06/2022 07:45:53;17/06/2022;R$ 7,00;R$ 6,84;153452;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;15/06/2022 07:43:08;17/06/2022;R$ 17,00;R$ 16,71;153450;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;15/06/2022 07:39:37;17/06/2022;R$ 20,00;R$ 19,66;153449;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;15/06/2022 07:35:43;15/06/2022;R$ 22,00;R$ 22,00;153448;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;15/06/2022 07:30:21;15/06/2022;R$ 10,00;R$ 10,00;153447;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;15/06/2022 07:16:23;17/06/2022;R$ 14,00;R$ 13,68;153446;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;15/06/2022 07:09:21;15/06/2022;R$ 14,50;R$ 14,50;153445;1-Gleica;1830;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;15/05/2022 18:21:39;30/05/2022;R$ 25,99;R$ 22,87;147776;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;15/05/2022 18:20:47;30/05/2022;R$ 24,99;R$ 21,99;147775;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;15/05/2022 18:19:11;30/05/2022;R$ 69,97;R$ 61,57;147774;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;15/05/2022 18:17:13;30/05/2022;R$ 32,99;R$ 29,03;147773;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;15/05/2022 18:16:33;30/05/2022;R$ 17,99;R$ 15,83;147772;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;15/05/2022 18:15:12;30/05/2022;R$ 29,99;R$ 26,39;147771;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;15/05/2022 18:14:42;30/05/2022;R$ 31,99;R$ 28,15;147770;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;15/05/2022 18:14:06;30/05/2022;R$ 35,99;R$ 31,67;147769;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;15/05/2022 18:13:02;30/05/2022;R$ 14,96;R$ 13,16;147768;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;15/05/2022 18:12:19;30/05/2022;R$ 46,99;R$ 41,35;147767;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;15/05/2022 18:11:29;30/05/2022;R$ 38,99;R$ 34,31;147766;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;15/05/2022 18:09:42;30/05/2022;R$ 25,99;R$ 22,87;147765;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;15/05/2022 18:08:55;30/05/2022;R$ 28,98;R$ 25,50;147764;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;15/05/2022 18:07:57;30/05/2022;R$ 32,99;R$ 29,03;147763;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;15/05/2022 18:07:13;30/05/2022;R$ 27,99;R$ 24,63;147762;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;15/05/2022 18:06:23;30/05/2022;R$ 32,98;R$ 29,02;147761;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;15/05/2022 18:00:02;16/05/2022;R$ 34,00;R$ 33,24;147760;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;15/05/2022 17:50:58;15/05/2022;R$ 10,00;R$ 10,00;147759;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;15/05/2022 17:48:01;15/05/2022;R$ 24,00;R$ 24,00;147758;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Pagamento Instantâneo (PIX) Outros;15/05/2022 17:38:49;15/05/2022;R$ 41,10;R$ 41,10;147757;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;15/05/2022 17:35:36;16/05/2022;R$ 33,00;R$ 32,26;147756;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;15/05/2022 17:28:12;16/05/2022;R$ 52,00;R$ 51,12;147755;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;15/05/2022 17:22:22;16/05/2022;R$ 37,00;R$ 36,37;147754;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;15/05/2022 17:15:07;15/05/2022;R$ 8,00;R$ 8,00;147753;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;15/05/2022 17:14:41;15/05/2022;R$ 14,00;R$ 14,00;147749;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;15/05/2022 17:12:49;15/05/2022;R$ 33,00;R$ 33,00;147752;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;15/05/2022 17:04:10;16/05/2022;R$ 27,50;R$ 26,88;147751;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;15/05/2022 17:03:12;16/05/2022;R$ 27,50;R$ 26,88;147751;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;15/05/2022 17:00:02;16/05/2022;R$ 64,00;R$ 62,57;147750;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Elo;15/05/2022 16:56:07;16/05/2022;R$ 41,50;R$ 40,21;147748;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;15/05/2022 16:52:01;16/05/2022;R$ 29,50;R$ 29,00;147747;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;15/05/2022 16:49:22;16/05/2022;R$ 42,00;R$ 41,29;147746;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;15/05/2022 16:46:29;16/05/2022;R$ 28,00;R$ 27,52;147745;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;15/05/2022 16:44:56;15/05/2022;R$ 2,00;R$ 2,00;147744;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;15/05/2022 16:44:27;16/05/2022;R$ 30,00;R$ 29,33;147743;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;15/05/2022 16:43:12;16/05/2022;R$ 9,00;R$ 8,84;147742;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;15/05/2022 16:38:36;16/05/2022;R$ 16,00;R$ 15,64;147741;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;15/05/2022 16:37:29;15/05/2022;R$ 43,50;R$ 43,50;147740;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;15/05/2022 16:35:36;15/05/2022;R$ 18,00;R$ 18,00;147739;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;15/05/2022 16:34:54;16/05/2022;R$ 19,00;R$ 18,68;147738;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;15/05/2022 16:27:22;15/05/2022;R$ 52,00;R$ 52,00;147737;1-Gleica;1799;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;15/05/2022 16:17:07;16/05/2022;R$ 6,00;R$ 5,89;147736;1-Gleica;1799;Inverno D´Italia Bragança Paulista
